Land;Bundesland;PLZ;Ort
Deutschland;Schleswig-Holstein;24366;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24367;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24369;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24376;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24392;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24395;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24398;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24399;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24401;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24402;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24404;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24405;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24407;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24409;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24534;Neumünster
Deutschland;Schleswig-Holstein;24536;Neumünster
Deutschland;Schleswig-Holstein;24537;Neumünster
Deutschland;Schleswig-Holstein;24539;Neumünster
Deutschland;Schleswig-Holstein;24558;Segeberg
Deutschland;Schleswig-Holstein;24568;Segeberg
Deutschland;Schleswig-Holstein;24576;Segeberg
Deutschland;Schleswig-Holstein;24582;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24589;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24594;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24598;Segeberg
Deutschland;Schleswig-Holstein;24601;Plön
Deutschland;Schleswig-Holstein;24610;Segeberg
Deutschland;Schleswig-Holstein;24613;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24616;Segeberg
Deutschland;Schleswig-Holstein;24619;Plön
Deutschland;Schleswig-Holstein;24620;Plön
Deutschland;Schleswig-Holstein;24622;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24623;Segeberg
Deutschland;Schleswig-Holstein;24625;Plön
Deutschland;Schleswig-Holstein;24626;Segeberg
Deutschland;Schleswig-Holstein;24628;Segeberg
Deutschland;Schleswig-Holstein;24629;Segeberg
Deutschland;Schleswig-Holstein;24631;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24632;Segeberg
Deutschland;Schleswig-Holstein;24634;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24635;Segeberg
Deutschland;Schleswig-Holstein;24637;Plön
Deutschland;Schleswig-Holstein;24638;Segeberg
Deutschland;Schleswig-Holstein;24640;Segeberg
Deutschland;Schleswig-Holstein;24641;Segeberg
Deutschland;Schleswig-Holstein;24643;Segeberg
Deutschland;Schleswig-Holstein;24644;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24646;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24647;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24649;Segeberg
Deutschland;Schleswig-Holstein;24768;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24782;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24783;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24784;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24787;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24790;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24791;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24793;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24794;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24796;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24797;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24799;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24800;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24802;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24803;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24805;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24806;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24808;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24809;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24811;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24813;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24814;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24816;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24817;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24819;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;24837;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24848;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24850;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24852;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24855;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24857;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24860;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24861;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24863;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24864;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24866;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24867;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24869;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24870;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24872;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24873;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24876;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24878;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24879;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24881;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24882;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24884;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24885;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24887;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24888;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24890;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24891;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24893;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24894;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24896;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24897;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24899;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24937;Flensburg
Deutschland;Schleswig-Holstein;24939;Flensburg
Deutschland;Schleswig-Holstein;24941;Flensburg
Deutschland;Schleswig-Holstein;24943;Flensburg
Deutschland;Schleswig-Holstein;24944;Flensburg
Deutschland;Schleswig-Holstein;24955;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24960;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24963;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24966;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24969;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24972;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24975;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24976;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24977;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24980;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24983;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24986;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24988;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24989;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24991;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24992;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24994;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24996;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24997;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;24999;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;25335;Pinneberg
Deutschland;Schleswig-Holstein;25336;Pinneberg
Deutschland;Schleswig-Holstein;25337;Pinneberg
Deutschland;Schleswig-Holstein;25348;Steinburg
Deutschland;Schleswig-Holstein;25355;Pinneberg
Deutschland;Schleswig-Holstein;25358;Steinburg
Deutschland;Schleswig-Holstein;25361;Steinburg
Deutschland;Schleswig-Holstein;25364;Pinneberg
Deutschland;Schleswig-Holstein;25365;Pinneberg
Deutschland;Schleswig-Holstein;25368;Steinburg
Deutschland;Schleswig-Holstein;25370;Pinneberg
Deutschland;Schleswig-Holstein;25371;Pinneberg
Deutschland;Schleswig-Holstein;25373;Pinneberg
Deutschland;Schleswig-Holstein;25376;Steinburg
Deutschland;Schleswig-Holstein;25377;Steinburg
Deutschland;Schleswig-Holstein;25379;Steinburg
Deutschland;Schleswig-Holstein;25421;Pinneberg
Deutschland;Schleswig-Holstein;25436;Pinneberg
Deutschland;Schleswig-Holstein;25451;Pinneberg
Deutschland;Schleswig-Holstein;25462;Pinneberg
Deutschland;Schleswig-Holstein;25469;Pinneberg
Deutschland;Schleswig-Holstein;25474;Pinneberg
Deutschland;Schleswig-Holstein;25479;Segeberg
Deutschland;Schleswig-Holstein;25482;Pinneberg
Deutschland;Schleswig-Holstein;25485;Pinneberg
Deutschland;Schleswig-Holstein;25486;Segeberg
Deutschland;Schleswig-Holstein;25488;Pinneberg
Deutschland;Schleswig-Holstein;25489;Pinneberg
Deutschland;Schleswig-Holstein;25491;Pinneberg
Deutschland;Schleswig-Holstein;25492;Pinneberg
Deutschland;Schleswig-Holstein;25494;Pinneberg
Deutschland;Schleswig-Holstein;25495;Pinneberg
Deutschland;Schleswig-Holstein;25497;Pinneberg
Deutschland;Schleswig-Holstein;25499;Pinneberg
Deutschland;Schleswig-Holstein;25524;Steinburg
Deutschland;Schleswig-Holstein;25541;Dithmarschen
Deutschland;Schleswig-Holstein;25548;Steinburg
Deutschland;Schleswig-Holstein;25551;Steinburg
Deutschland;Schleswig-Holstein;25554;Steinburg
Deutschland;Schleswig-Holstein;25557;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;25560;Steinburg
Deutschland;Schleswig-Holstein;25563;Segeberg
Deutschland;Schleswig-Holstein;25566;Steinburg
Deutschland;Schleswig-Holstein;25569;Steinburg
Deutschland;Schleswig-Holstein;25572;Steinburg
Deutschland;Schleswig-Holstein;25573;Steinburg
Deutschland;Schleswig-Holstein;25575;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;25576;Steinburg
Deutschland;Schleswig-Holstein;25578;Steinburg
Deutschland;Schleswig-Holstein;25579;Steinburg
Deutschland;Schleswig-Holstein;25581;Steinburg
Deutschland;Schleswig-Holstein;25582;Steinburg
Deutschland;Schleswig-Holstein;25584;Steinburg
Deutschland;Schleswig-Holstein;25585;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;25587;Steinburg
Deutschland;Schleswig-Holstein;25588;Steinburg
Deutschland;Schleswig-Holstein;25590;Rendsburg-Eckernförde
Deutschland;Schleswig-Holstein;25591;Steinburg
Deutschland;Schleswig-Holstein;25593;Steinburg
Deutschland;Schleswig-Holstein;25594;Steinburg
Deutschland;Schleswig-Holstein;25596;Steinburg
Deutschland;Schleswig-Holstein;25597;Steinburg
Deutschland;Schleswig-Holstein;25599;Steinburg
Deutschland;Schleswig-Holstein;25693;Dithmarschen
Deutschland;Schleswig-Holstein;25704;Dithmarschen
Deutschland;Schleswig-Holstein;25709;Dithmarschen
Deutschland;Schleswig-Holstein;25712;Dithmarschen
Deutschland;Schleswig-Holstein;25715;Dithmarschen
Deutschland;Schleswig-Holstein;25718;Dithmarschen
Deutschland;Schleswig-Holstein;25719;Dithmarschen
Deutschland;Schleswig-Holstein;25721;Dithmarschen
Deutschland;Schleswig-Holstein;25724;Dithmarschen
Deutschland;Schleswig-Holstein;25725;Dithmarschen
Deutschland;Schleswig-Holstein;25727;Dithmarschen
Deutschland;Schleswig-Holstein;25729;Dithmarschen
Deutschland;Schleswig-Holstein;25746;Dithmarschen
Deutschland;Schleswig-Holstein;25761;Dithmarschen
Deutschland;Schleswig-Holstein;25764;Dithmarschen
Deutschland;Schleswig-Holstein;25767;Dithmarschen
Deutschland;Schleswig-Holstein;25770;Dithmarschen
Deutschland;Schleswig-Holstein;25774;Dithmarschen
Deutschland;Schleswig-Holstein;25776;Dithmarschen
Deutschland;Schleswig-Holstein;25779;Dithmarschen
Deutschland;Schleswig-Holstein;25782;Dithmarschen
Deutschland;Schleswig-Holstein;25785;Dithmarschen
Deutschland;Schleswig-Holstein;25786;Dithmarschen
Deutschland;Schleswig-Holstein;25788;Dithmarschen
Deutschland;Schleswig-Holstein;25791;Dithmarschen
Deutschland;Schleswig-Holstein;25792;Dithmarschen
Deutschland;Schleswig-Holstein;25794;Dithmarschen
Deutschland;Schleswig-Holstein;25795;Dithmarschen
Deutschland;Schleswig-Holstein;25797;Dithmarschen
Deutschland;Schleswig-Holstein;25799;Dithmarschen
Deutschland;Schleswig-Holstein;25813;Nordfriesland
Deutschland;Schleswig-Holstein;25821;Nordfriesland
Deutschland;Schleswig-Holstein;25826;Nordfriesland
Deutschland;Schleswig-Holstein;25832;Nordfriesland
Deutschland;Schleswig-Holstein;25836;Nordfriesland
Deutschland;Schleswig-Holstein;25840;Nordfriesland
Deutschland;Schleswig-Holstein;25842;Nordfriesland
Deutschland;Schleswig-Holstein;25845;Nordfriesland
Deutschland;Schleswig-Holstein;25849;Nordfriesland
Deutschland;Schleswig-Holstein;25850;Nordfriesland
Deutschland;Schleswig-Holstein;25852;Nordfriesland
Deutschland;Schleswig-Holstein;25853;Nordfriesland
Deutschland;Schleswig-Holstein;25855;Nordfriesland
Deutschland;Schleswig-Holstein;25856;Nordfriesland
Deutschland;Schleswig-Holstein;25858;Nordfriesland
Deutschland;Schleswig-Holstein;25859;Nordfriesland
Deutschland;Schleswig-Holstein;25860;Nordfriesland
Deutschland;Schleswig-Holstein;25862;Nordfriesland
Deutschland;Schleswig-Holstein;25863;Nordfriesland
Deutschland;Schleswig-Holstein;25864;Nordfriesland
Deutschland;Schleswig-Holstein;25866;Nordfriesland
Deutschland;Schleswig-Holstein;25867;Nordfriesland
Deutschland;Schleswig-Holstein;25868;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;25869;Nordfriesland
Deutschland;Schleswig-Holstein;25870;Nordfriesland
Deutschland;Schleswig-Holstein;25872;Nordfriesland
Deutschland;Schleswig-Holstein;25873;Nordfriesland
Deutschland;Schleswig-Holstein;25876;Nordfriesland
Deutschland;Schleswig-Holstein;25878;Nordfriesland
Deutschland;Schleswig-Holstein;25879;Schleswig-Flensburg
Deutschland;Schleswig-Holstein;25881;Nordfriesland
Deutschland;Schleswig-Holstein;25882;Nordfriesland
Deutschland;Schleswig-Holstein;25884;Nordfriesland
Deutschland;Schleswig-Holstein;25885;Dithmarschen
Deutschland;Schleswig-Holstein;25887;Nordfriesland
Deutschland;Schleswig-Holstein;25889;Nordfriesland
Deutschland;Schleswig-Holstein;25899;Nordfriesland
Deutschland;Schleswig-Holstein;25917;Nordfriesland
Deutschland;Schleswig-Holstein;25920;Nordfriesland
Deutschland;Schleswig-Holstein;25923;Nordfriesland
Deutschland;Schleswig-Holstein;25924;Nordfriesland
Deutschland;Schleswig-Holstein;25926;Nordfriesland
Deutschland;Schleswig-Holstein;25927;Nordfriesland
Deutschland;Schleswig-Holstein;25938;Nordfriesland
Deutschland;Schleswig-Holstein;25946;Nordfriesland
Deutschland;Schleswig-Holstein;25980;Nordfriesland
Deutschland;Schleswig-Holstein;25992;Nordfriesland
Deutschland;Schleswig-Holstein;25996;Nordfriesland
Deutschland;Schleswig-Holstein;25997;Nordfriesland
Deutschland;Schleswig-Holstein;25999;Nordfriesland
Deutschland;Niedersachsen;26121;Oldenburg
Deutschland;Niedersachsen;26122;Oldenburg
Deutschland;Niedersachsen;26123;Oldenburg
Deutschland;Niedersachsen;26125;Oldenburg
Deutschland;Niedersachsen;26127;Oldenburg
Deutschland;Niedersachsen;26129;Oldenburg
Deutschland;Niedersachsen;26131;Oldenburg
Deutschland;Niedersachsen;26133;Oldenburg
Deutschland;Niedersachsen;26135;Oldenburg
Deutschland;Niedersachsen;26160;Ammerland
Deutschland;Niedersachsen;26169;Cloppenburg
Deutschland;Niedersachsen;26180;Ammerland
Deutschland;Niedersachsen;26188;Ammerland
Deutschland;Niedersachsen;26197;Oldenburg
Deutschland;Niedersachsen;26203;Oldenburg
Deutschland;Niedersachsen;26209;Oldenburg
Deutschland;Niedersachsen;26215;Ammerland
Deutschland;Niedersachsen;26219;Cloppenburg
Deutschland;Niedersachsen;26316;Friesland
Deutschland;Niedersachsen;26340;Friesland
Deutschland;Niedersachsen;26345;Friesland
Deutschland;Niedersachsen;26349;Wesermarsch
Deutschland;Niedersachsen;26382;Wilhelmshaven
Deutschland;Niedersachsen;26384;Wilhelmshaven
Deutschland;Niedersachsen;26386;Wilhelmshaven
Deutschland;Niedersachsen;26388;Wilhelmshaven
Deutschland;Niedersachsen;26389;Wilhelmshaven
Deutschland;Niedersachsen;26409;Wittmund
Deutschland;Niedersachsen;26419;Friesland
Deutschland;Niedersachsen;26427;Wittmund
Deutschland;Niedersachsen;26434;Friesland
Deutschland;Niedersachsen;26441;Friesland
Deutschland;Niedersachsen;26446;Wittmund
Deutschland;Niedersachsen;26452;Friesland
Deutschland;Niedersachsen;26465;Wittmund
Deutschland;Niedersachsen;26474;Wittmund
Deutschland;Niedersachsen;26486;Friesland
Deutschland;Niedersachsen;26487;Wittmund
Deutschland;Niedersachsen;26489;Wittmund
Deutschland;Niedersachsen;26506;Aurich
Deutschland;Niedersachsen;26524;Aurich
Deutschland;Niedersachsen;26529;Aurich
Deutschland;Niedersachsen;26532;Aurich
Deutschland;Niedersachsen;26548;Aurich
Deutschland;Niedersachsen;26553;Aurich
Deutschland;Niedersachsen;26556;Wittmund
Deutschland;Niedersachsen;26571;Aurich
Deutschland;Niedersachsen;26579;Aurich
Deutschland;Niedersachsen;26603;Aurich
Deutschland;Niedersachsen;26605;Aurich
Deutschland;Niedersachsen;26607;Aurich
Deutschland;Niedersachsen;26624;Aurich
Deutschland;Niedersachsen;26629;Aurich
Deutschland;Niedersachsen;26632;Aurich
Deutschland;Niedersachsen;26639;Aurich
Deutschland;Niedersachsen;26655;Ammerland
Deutschland;Niedersachsen;26670;Leer
Deutschland;Niedersachsen;26676;Cloppenburg
Deutschland;Niedersachsen;26683;Cloppenburg
Deutschland;Niedersachsen;26689;Ammerland
Deutschland;Niedersachsen;26721;Emden
Deutschland;Niedersachsen;26723;Emden
Deutschland;Niedersachsen;26725;Emden
Deutschland;Niedersachsen;26736;Aurich
Deutschland;Niedersachsen;26757;Leer
Deutschland;Niedersachsen;26759;Aurich
Deutschland;Niedersachsen;26789;Leer
Deutschland;Niedersachsen;26802;Leer
Deutschland;Niedersachsen;26810;Leer
Deutschland;Niedersachsen;26817;Leer
Deutschland;Niedersachsen;26826;Leer
Deutschland;Niedersachsen;26831;Leer
Deutschland;Niedersachsen;26835;Leer
Deutschland;Niedersachsen;26842;Leer
Deutschland;Niedersachsen;26844;Leer
Deutschland;Niedersachsen;26845;Leer
Deutschland;Niedersachsen;26847;Leer
Deutschland;Niedersachsen;26849;Leer
Deutschland;Niedersachsen;26871;Emsland
Deutschland;Niedersachsen;26892;Emsland
Deutschland;Niedersachsen;26897;Emsland
Deutschland;Niedersachsen;26899;Emsland
Deutschland;Niedersachsen;26901;Emsland
Deutschland;Niedersachsen;26903;Emsland
Deutschland;Niedersachsen;26904;Emsland
Deutschland;Niedersachsen;26906;Emsland
Deutschland;Niedersachsen;26907;Emsland
Deutschland;Niedersachsen;26909;Emsland
Deutschland;Niedersachsen;26919;Wesermarsch
Deutschland;Niedersachsen;26931;Wesermarsch
Deutschland;Niedersachsen;26935;Wesermarsch
Deutschland;Niedersachsen;26936;Wesermarsch
Deutschland;Niedersachsen;26937;Wesermarsch
Deutschland;Niedersachsen;26939;Wesermarsch
Deutschland;Niedersachsen;26954;Wesermarsch
Deutschland;Niedersachsen;26969;Wesermarsch
Deutschland;Niedersachsen;27211;Diepholz
Deutschland;Niedersachsen;27232;Diepholz
Deutschland;Niedersachsen;27239;Diepholz
Deutschland;Niedersachsen;27243;Oldenburg
Deutschland;Niedersachsen;27245;Diepholz
Deutschland;Niedersachsen;27246;Diepholz
Deutschland;Niedersachsen;27248;Diepholz
Deutschland;Niedersachsen;27249;Diepholz
Deutschland;Niedersachsen;27251;Diepholz
Deutschland;Niedersachsen;27252;Diepholz
Deutschland;Niedersachsen;27254;Diepholz
Deutschland;Niedersachsen;27257;Diepholz
Deutschland;Niedersachsen;27259;Diepholz
Deutschland;Niedersachsen;27283;Verden
Deutschland;Niedersachsen;27299;Verden
Deutschland;Niedersachsen;27305;Diepholz
Deutschland;Niedersachsen;27308;Verden
Deutschland;Niedersachsen;27313;Verden
Deutschland;Niedersachsen;27318;Nienburg_Weser
Deutschland;Niedersachsen;27321;Verden
Deutschland;Niedersachsen;27324;Nienburg_Weser
Deutschland;Niedersachsen;27327;Diepholz
Deutschland;Niedersachsen;27330;Diepholz
Deutschland;Niedersachsen;27333;Nienburg_Weser
Deutschland;Niedersachsen;27336;Heidekreis
Deutschland;Niedersachsen;27337;Verden
Deutschland;Niedersachsen;27339;Verden
Deutschland;Niedersachsen;27356;Rotenburg Wümme
Deutschland;Niedersachsen;27367;Rotenburg Wümme
Deutschland;Niedersachsen;27374;Rotenburg Wümme
Deutschland;Niedersachsen;27383;Rotenburg Wümme
Deutschland;Niedersachsen;27386;Rotenburg Wümme
Deutschland;Niedersachsen;27389;Rotenburg Wümme
Deutschland;Niedersachsen;27404;Rotenburg Wümme
Deutschland;Niedersachsen;27412;Rotenburg Wümme
Deutschland;Niedersachsen;27419;Rotenburg Wümme
Deutschland;Niedersachsen;27432;Rotenburg Wümme
Deutschland;Niedersachsen;27442;Rotenburg Wümme
Deutschland;Niedersachsen;27446;Rotenburg Wümme
Deutschland;Niedersachsen;27449;Stade
Deutschland;Niedersachsen;27472;Cuxhaven
Deutschland;Niedersachsen;27474;Cuxhaven
Deutschland;Niedersachsen;27476;Cuxhaven
Deutschland;Niedersachsen;27478;Cuxhaven
Deutschland;Schleswig-Holstein;27498;Pinneberg
Deutschland;Hamburg;27499;Hamburg
Deutschland;Bremen;27568;Bremerhaven
Deutschland;Bremen;27570;Bremerhaven
Deutschland;Bremen;27572;Bremerhaven
Deutschland;Bremen;27574;Bremerhaven
Deutschland;Bremen;27576;Bremerhaven
Deutschland;Bremen;27578;Bremerhaven
Deutschland;Bremen;27580;Bremerhaven
Deutschland;Niedersachsen;27607;Cuxhaven
Deutschland;Niedersachsen;27612;Cuxhaven
Deutschland;Niedersachsen;27616;Cuxhaven
Deutschland;Niedersachsen;27619;Cuxhaven
Deutschland;Niedersachsen;27624;Cuxhaven
Deutschland;Niedersachsen;27628;Cuxhaven
Deutschland;Niedersachsen;27639;Cuxhaven
Deutschland;Niedersachsen;27711;Osterholz
Deutschland;Niedersachsen;27721;Osterholz
Deutschland;Niedersachsen;27726;Osterholz
Deutschland;Niedersachsen;27729;Osterholz
Deutschland;Niedersachsen;27749;Delmenhorst
Deutschland;Niedersachsen;27751;Delmenhorst
Deutschland;Niedersachsen;27753;Delmenhorst
Deutschland;Niedersachsen;27755;Delmenhorst
